Machine_ID,Machine_Type,Installation_Year,Operational_Hours,Temperature_C,Vibration_mms,Sound_dB,Oil_Level_pct,Coolant_Level_pct,Power_Consumption_kW,Last_Maintenance_Days_Ago,Maintenance_History_Count,Failure_History_Count,AI_Supervision,Error_Codes_Last_30_Days,Remaining_Useful_Life_days,Failure_Within_7_Days,Laser_Intensity,Hydraulic_Pressure_bar,Coolant_Flow_L_min,Heat_Index,AI_Override_Events
MC_209695,Mixer,2022,84156,68.27,8.9,69.29,87.23,55.52,139.09,196,4,1,FALSE,0,141,FALSE,,,,,0
MC_209724,CMM,2023,82536,41.54,20.11,59.14,72.64,70.56,180.14,239,4,3,FALSE,5,65,FALSE,,,,,0
MC_209773,Palletizer,2016,86285,58.52,11.21,69.31,79.02,60.85,213.18,187,6,0,FALSE,4,68,FALSE,,,,,0
MC_209828,CNC_Mill,2025,48979,67.24,12.13,74.99,68.7,60.68,332.45,309,2,1,FALSE,5,513,FALSE,,,30.93,,0
MC_209835,Furnace,2016,73075,66.74,11.64,74.27,35.35,70.88,212.21,139,6,1,FALSE,2,213,FALSE,,,,601.21,0
MC_209886,Pick_and_Place,2025,804,61.62,12.51,76.71,63.87,29.45,115.82,198,4,2,TRUE,2,874,FALSE,,,,,1
MC_209946,Automated_Screwdriver,2015,22404,38.81,14.54,96.26,55.78,36.28,43.52,239,3,1,FALSE,1,676,FALSE,,,,,0
MC_209978,Conveyor_Belt,2018,11956,61.98,10.79,79.95,50.13,100,194.44,112,6,1,FALSE,3,934,FALSE,,,,,0
MC_209979,Mixer,2015,84664,58.07,6.7,79.44,97.16,91.79,131.92,42,4,4,FALSE,1,109,FALSE,,,,,0
MC_209989,Carton_Former,2022,30264,74.38,8.1,70.02,58.75,81.11,56.25,38,4,2,TRUE,4,694,FALSE,,,,,2
MC_210055,Shuttle_System,2018,3236,75.44,2.36,64.88,70.96,37.82,107.54,111,2,1,TRUE,2,928,FALSE,,,,,0
MC_210078,3D_Printer,2022,38006,67.72,6.96,77.45,35.63,32.79,214.2,167,6,1,FALSE,3,538,FALSE,,,,,0
MC_210129,Valve_Controller,2018,99528,83.7,18.3,77.63,73.35,99.88,61.56,273,1,1,FALSE,3,0,TRUE,,,,,0
MC_210154,Carton_Former,2020,70388,56.6,5.29,67.34,89.45,67.23,114.63,204,4,2,FALSE,3,225,FALSE,,,,,0
MC_210160,CNC_Mill,2021,74802,55.64,2.61,78.76,91.59,51.26,202.12,80,9,2,TRUE,6,222,FALSE,,,38.82,,6
MC_210231,Crane,2018,15782,68.02,17.79,84.82,63.99,72.13,153.07,224,4,4,FALSE,2,770,FALSE,,,,,0
MC_210333,AGV,2025,47372,51.74,8.01,88.17,76.93,58.97,225.43,216,6,0,FALSE,3,479,FALSE,,,,,0
MC_210340,Conveyor_Belt,2016,87687,66.65,6.09,70.63,92.03,23.75,115.09,295,4,1,FALSE,6,85,FALSE,,,,,0
MC_210387,Heat_Exchanger,2020,73913,57.79,9.59,69.44,80.11,40.1,364.07,342,4,2,FALSE,4,224,FALSE,,,,452.3,0
MC_210395,Industrial_Chiller,2015,1063,52.71,11.23,65.93,55.36,100,29.37,322,6,3,FALSE,4,954,FALSE,,,32.67,,0
MC_210406,Labeler,2016,55917,53.09,9.02,65.94,72.15,100,214.33,258,5,2,FALSE,1,392,FALSE,,,,,0
MC_210412,Valve_Controller,2025,54113,61.3,12.69,58.29,76.75,74.08,95.1,338,12,0,FALSE,3,365,FALSE,,,,,0
MC_210431,Industrial_Chiller,2017,63078,63.62,14.21,70.69,73.14,0.64,94.01,327,4,2,FALSE,2,302,FALSE,,,38.93,,0
MC_210484,CNC_Lathe,2017,13581,43.26,1.54,72.95,68.01,90.4,18.43,244,5,1,FALSE,4,885,FALSE,,,51.87,,0
MC_210562,Pick_and_Place,2019,66212,53.14,0.15,66.1,65.54,39.77,278.19,145,2,3,FALSE,2,264,FALSE,,,,,0
MC_210583,Dryer,2024,35895,32.53,10.13,78.16,59.52,70.69,62.84,290,3,4,TRUE,5,531,FALSE,,,,,7
MC_210611,XRay_Inspector,2016,35456,95.88,9.87,63.83,75.4,69.41,120.73,64,4,1,FALSE,2,530,FALSE,,,,,0
MC_210776,Furnace,2021,34147,48.82,2.25,73.84,36.29,77.28,181.37,312,6,3,FALSE,3,747,FALSE,,,,529.39,0
MC_210815,Conveyor_Belt,2020,17439,52.98,18.48,83.68,64.05,56.31,112.05,162,5,1,FALSE,0,734,FALSE,,,,,0
MC_210837,Compressor,2025,62458,69.73,4.36,53.38,80.57,47.87,234.43,315,4,1,FALSE,2,335,FALSE,,,,,0
MC_210869,Grinder,2024,52255,56.92,13.24,50.05,52.45,89.79,38.26,115,4,1,TRUE,4,511,FALSE,,,,,2
MC_210880,Labeler,2023,57156,63.82,8.84,64.16,67.88,97.49,174.07,304,6,0,TRUE,3,299,FALSE,,,,,3
MC_210911,3D_Printer,2020,8088,67.59,6.46,55.87,60.07,73.11,304.23,253,9,2,FALSE,2,829,FALSE,,,,,0
MC_210938,Labeler,2018,34271,46.49,7.32,95.14,46.38,78.41,192.64,222,9,1,TRUE,3,595,FALSE,,,,,1
MC_210967,Boiler,2019,29757,57.02,11.3,59.69,52.55,29.7,247.25,286,3,1,FALSE,4,637,FALSE,,,,506.52,0
MC_210979,CMM,2017,51791,49.03,13.63,84.11,96.64,6.4,89.64,348,1,1,FALSE,2,350,FALSE,,,,,0
MC_210984,Furnace,2015,6426,41.76,9.26,80.2,80.09,54.65,212.39,226,7,1,TRUE,1,978,FALSE,,,,513.65,1
MC_210992,Grinder,2019,70745,66.96,11.46,54.71,94.71,100,215.97,245,6,1,TRUE,3,241,FALSE,,,,,1
MC_211007,Grinder,2017,24351,48.09,14.83,77.35,82.09,74.64,139.05,203,3,2,FALSE,3,673,FALSE,,,,,0
MC_211011,Carton_Former,2025,63133,57.85,12.23,78.37,53.78,38.94,227.09,43,10,4,FALSE,1,297,FALSE,,,,,0
MC_211017,Palletizer,2017,68019,51.54,10.16,88.66,54.21,60.6,210.78,43,3,1,FALSE,2,311,FALSE,,,,,0
MC_211075,Pick_and_Place,2021,58100,76.99,3,62.88,36.8,100,155.71,231,4,1,FALSE,5,395,FALSE,,,,,0
MC_211132,Vision_System,2015,74961,84.03,11.53,90.33,70.92,36.85,100.58,28,3,1,FALSE,3,72,FALSE,,,,,0
MC_211147,Laser_Cutter,2016,27280,70.56,21.45,81.98,57.03,72.65,0.59,39,3,3,FALSE,5,815,FALSE,74.08,,,,0
MC_211253,Vision_System,2016,99989,56.73,6.43,64.44,92.93,84.09,137.65,43,3,1,TRUE,3,0,TRUE,,,,,2
MC_211262,Vision_System,2024,41671,61.67,7.5,83.73,95.46,80.42,52.18,314,10,4,FALSE,2,530,FALSE,,,,,0
MC_211296,Boiler,2021,41400,59.41,0.92,62.64,78.05,68.4,112.76,159,4,0,FALSE,1,526,FALSE,,,,418.18,0
MC_211336,Hydraulic_Press,2021,32087,60.1,20.71,72.91,62.36,87.94,320.12,359,11,3,TRUE,4,678,FALSE,,100.87,,,2
MC_211354,Carton_Former,2024,27696,44.05,5.62,84.99,88.65,36.35,90.47,231,5,2,FALSE,2,708,FALSE,,,,,0
MC_211379,CNC_Mill,2023,25870,50.14,3.3,84.63,44.98,100,138.1,365,5,1,FALSE,0,702,FALSE,,,51.02,,0
MC_211390,Vacuum_Packer,2025,1261,69.36,9.9,81.86,96.84,6.2,198.59,276,3,3,FALSE,5,891,FALSE,,,,,0
MC_211404,Vacuum_Packer,2024,31607,56.72,11.93,86.1,15.53,65.74,157.57,220,5,0,FALSE,2,654,FALSE,,,,,0
MC_211467,Conveyor_Belt,2023,93866,62.47,4.07,70.47,61.65,90.37,196.11,291,5,3,FALSE,1,37,FALSE,,,,,0
MC_211474,Palletizer,2023,82509,71.65,2.48,76.87,83.51,62.66,115.28,13,2,2,TRUE,3,115,FALSE,,,,,3
MC_211514,Heat_Exchanger,2017,30522,103.49,0.24,72.88,50.54,47.62,141.84,358,4,3,FALSE,0,659,FALSE,,,,493.74,0
MC_211524,Boiler,2024,32208,43.02,17.2,77.68,91.85,78.2,28.1,56,4,2,FALSE,7,694,FALSE,,,,616.3,0
MC_211601,Furnace,2023,98794,56.02,14.14,72.61,100,43.46,124.68,143,8,3,FALSE,2,0,TRUE,,,,456.72,0
MC_211611,Laser_Cutter,2022,58650,61.21,17.2,68.74,50.3,57.94,159.46,288,4,0,FALSE,1,352,FALSE,70.82,,,,0
MC_211631,3D_Printer,2018,81116,39.02,10.35,53.64,57.56,100,344.74,263,3,2,FALSE,4,225,FALSE,,,,,0
MC_211664,Crane,2019,61401,40.65,0.76,66.47,83.92,77.82,51.34,232,4,2,TRUE,1,426,FALSE,,,,,4
MC_211691,Dryer,2019,39823,68.79,10.53,95.68,46.16,95.41,149.59,98,7,1,TRUE,3,527,FALSE,,,,,2
MC_211694,Injection_Molder,2025,8587,30.54,5.38,84.18,68.32,100,17.8,130,3,0,FALSE,2,901,FALSE,,119.14,,,0
MC_211780,Robot_Arm,2021,28261,52.81,3.21,55.15,46.5,71.34,129.61,81,3,1,FALSE,5,733,FALSE,,,,,0
MC_211899,Crane,2023,9649,56.41,17.69,84.68,84.69,100,116.02,350,5,3,FALSE,4,886,FALSE,,,,,0
MC_211913,Heat_Exchanger,2023,32770,41.63,9.38,92.63,45.77,61.86,56.22,150,7,2,TRUE,2,608,FALSE,,,,579.38,0
MC_211949,Carton_Former,2024,42593,62.73,18.93,80.54,56.49,100,212.74,281,3,1,TRUE,2,563,FALSE,,,,,2
MC_212026,Injection_Molder,2019,26887,64.13,9,84.17,54.6,32.53,109.72,146,5,2,TRUE,2,721,FALSE,,120.26,,,1
MC_212037,Shrink_Wrapper,2023,89647,62.51,9.31,81.06,61.07,61.14,152.37,53,9,0,TRUE,0,20,FALSE,,,,,1
MC_212127,3D_Printer,2023,70264,24.48,7.06,98.91,90.4,87.93,128.48,329,3,2,FALSE,1,324,FALSE,,,,,0
MC_212152,Forklift_Electric,2018,58780,63.05,9.62,74.86,60.28,2.95,157.21,5,5,2,FALSE,11,301,FALSE,,,,,0
MC_212157,XRay_Inspector,2022,75042,38.8,3.98,73.85,46.39,47.51,14.39,341,9,0,FALSE,4,119,FALSE,,,,,0
MC_212279,CNC_Mill,2024,2792,75,5.32,74.32,69.05,85.88,246.86,12,9,1,TRUE,1,940,FALSE,,,36.42,,1
MC_212372,Grinder,2024,66286,53.27,12.88,66.51,85.99,67.9,140.35,53,7,2,TRUE,2,387,FALSE,,,,,3
MC_212429,AGV,2021,26419,63.35,6.95,74.47,62.64,67.33,284.87,189,5,1,TRUE,5,661,FALSE,,,,,1
MC_212517,Robot_Arm,2024,57821,53.28,2.25,54.6,83.99,59.72,7.35,267,2,0,FALSE,5,433,FALSE,,,,,0
MC_212626,Conveyor_Belt,2018,23230,43.76,14.64,68.62,43.45,79.79,6.01,184,2,3,TRUE,1,788,FALSE,,,,,4
MC_212691,Shrink_Wrapper,2015,7108,50.32,12.66,75.48,45.68,56.03,228.13,75,3,6,FALSE,2,836,FALSE,,,,,0
MC_212786,CMM,2020,50119,65.42,9.26,90.93,83.51,61,23.41,5,4,3,TRUE,5,462,FALSE,,,,,4
MC_212843,Compressor,2020,44666,46.72,14.42,68.88,70.76,74.61,112.37,282,5,5,FALSE,5,561,FALSE,,,,,0
MC_212886,CMM,2015,53163,52.68,12.96,79.42,85.95,58.69,272.2,238,6,2,FALSE,0,405,FALSE,,,,,0
MC_212955,Robot_Arm,2015,62533,84.02,3.79,81.14,89.77,66.94,21.5,315,5,3,FALSE,0,343,FALSE,,,,,0
MC_213012,Robot_Arm,2018,86705,78.19,12.41,80.37,85.89,2.55,305.63,60,4,5,FALSE,3,58,FALSE,,,,,0
MC_213040,Labeler,2021,64446,42.39,8.01,83.78,74.73,71.3,144.36,0,4,3,FALSE,6,385,FALSE,,,,,0
MC_213102,Mixer,2017,85981,72.62,2.43,51.68,100,99.56,93.05,76,6,0,FALSE,2,123,FALSE,,,,,0
MC_213116,Pick_and_Place,2020,50063,63.36,11.21,60.7,70.86,51.45,173.55,174,5,3,TRUE,4,431,FALSE,,,,,2
MC_213218,Laser_Cutter,2023,11787,59.34,12.66,95.61,51.06,48.25,104.49,310,5,1,TRUE,3,841,FALSE,74.93,,,,2
MC_213239,CMM,2016,28494,53.58,15.8,79.95,78.79,83.19,134.78,105,4,1,FALSE,4,556,FALSE,,,,,0
MC_213256,Labeler,2019,42134,34.88,10.15,85.96,80.19,100,-36.85,149,6,2,FALSE,2,539,FALSE,,,,,0
MC_213260,Forklift_Electric,2021,96215,45.95,15.86,79.75,69.09,99.97,40.68,235,8,5,FALSE,2,0,TRUE,,,,,0
MC_213275,XRay_Inspector,2017,91088,52.77,9.99,60.96,54.72,34.84,103.52,123,5,2,FALSE,1,47,FALSE,,,,,0
MC_213317,Dryer,2019,70873,67.42,13.13,68.95,40.56,98.15,165.14,127,10,2,FALSE,4,301,FALSE,,,,,0
MC_213340,CMM,2015,54702,77.57,14.78,66.64,48.65,76,114.57,237,7,1,TRUE,7,368,FALSE,,,,,1
MC_213377,AGV,2025,2729,57.31,7.95,69.37,67.81,83.85,175.48,179,6,2,FALSE,2,899,FALSE,,,,,0
MC_213452,Injection_Molder,2019,66796,77.72,11.76,78.08,34.04,57.04,88.69,85,2,1,TRUE,1,247,FALSE,,122.95,,,1
MC_213496,Pump,2019,86048,73.05,18.74,67.8,61.57,59.72,88.32,210,11,0,TRUE,2,94,FALSE,,,,,0
MC_213554,Shuttle_System,2021,18821,51.49,6.44,75.06,86.78,31.8,78.56,56,3,4,FALSE,1,702,FALSE,,,,,0
MC_213576,Vacuum_Packer,2024,97718,54.04,8.53,84.26,73.31,53.23,272.02,28,5,1,TRUE,4,0,TRUE,,,,,2
MC_213610,Heat_Exchanger,2022,47042,70.39,8.79,93.14,64.25,44.57,159.28,302,4,1,TRUE,6,465,FALSE,,,,514.77,1
MC_213624,Forklift_Electric,2025,85491,81.28,13.33,78.06,65.83,87.89,279.93,331,3,0,FALSE,3,76,FALSE,,,,,0
MC_213684,Industrial_Chiller,2020,35037,32.77,7.72,79.45,68.72,58.6,61.2,174,3,0,TRUE,3,677,FALSE,,,37.94,,5
MC_213710,Grinder,2015,56077,66.26,9.74,58.69,100,68,134.32,303,6,0,FALSE,4,344,FALSE,,,,,0
MC_213727,Labeler,2016,40013,60.49,14.14,85.59,100,70.03,102.77,23,7,5,TRUE,4,593,FALSE,,,,,1
MC_213796,Conveyor_Belt,2017,23397,76.75,7.92,77.36,75.6,78.76,113.11,302,7,2,FALSE,5,764,FALSE,,,,,0
MC_213824,Conveyor_Belt,2016,49795,47.65,12.18,74.71,52.16,19.96,101.94,294,2,2,FALSE,4,426,FALSE,,,,,0
MC_213836,Labeler,2019,72787,42.8,12.08,108.77,88.6,92.97,115.07,186,7,3,FALSE,5,198,FALSE,,,,,0
MC_213841,Laser_Cutter,2015,8809,47.89,14.76,76.76,90.09,79.13,112.01,176,5,1,FALSE,4,851,FALSE,70.63,,,,0
MC_213849,Conveyor_Belt,2019,92462,44.14,13.67,90.95,79.15,73.74,223.46,113,7,1,FALSE,1,22,FALSE,,,,,0
MC_213850,Vacuum_Packer,2025,4563,58.44,13.54,87.41,75.14,70.71,152.94,38,3,1,FALSE,1,947,FALSE,,,,,0
MC_213864,Pick_and_Place,2025,23751,54.8,12.81,91.69,61.25,63.89,131.48,320,8,1,FALSE,3,789,FALSE,,,,,0
MC_213925,Labeler,2015,71803,100.98,2,77.73,62.64,74.19,120.11,357,4,0,FALSE,2,252,FALSE,,,,,0
MC_214011,Carton_Former,2018,67412,50.69,1.1,70.29,54.92,69.37,249.2,157,5,2,FALSE,1,339,FALSE,,,,,0
MC_214043,Labeler,2023,15699,66.12,13.17,83.92,70.43,76.54,140.39,246,7,3,FALSE,4,791,FALSE,,,,,0
MC_214079,Shrink_Wrapper,2024,95849,83.85,12.26,82.9,68.67,84.46,-47.7,193,5,1,FALSE,4,13,FALSE,,,,,0
MC_214086,Compressor,2023,21621,78.27,12.29,73.96,76.58,54.03,56.1,73,4,3,TRUE,5,732,FALSE,,,,,2
MC_214088,Furnace,2016,70611,73.18,15.35,72.72,68.21,67.71,210.38,351,3,1,FALSE,1,241,FALSE,,,,401.26,0
MC_214094,Palletizer,2023,24376,66.26,6.22,74.53,65.62,96.22,213.93,286,4,1,FALSE,6,698,FALSE,,,,,0
MC_214117,Automated_Screwdriver,2016,75634,69.2,5.08,74.98,77.32,58.73,120.07,154,5,0,FALSE,3,290,FALSE,,,,,0
MC_214190,Crane,2015,55935,50.32,3.33,63.64,75.8,55.52,224.07,349,6,0,FALSE,1,423,FALSE,,,,,0
MC_214234,Compressor,2025,40729,42.95,21.62,78.09,33.76,83.25,188.35,203,4,1,TRUE,2,572,FALSE,,,,,1
MC_214250,Boiler,2016,33873,73,12.35,90.23,81.87,92.47,-2.37,24,8,4,TRUE,0,654,FALSE,,,,607.28,4
MC_214278,CNC_Lathe,2021,128,79.18,9.49,63.08,40.37,100,185.52,22,5,1,FALSE,2,991,FALSE,,,33.94,,0
MC_214311,CMM,2021,20268,54.5,0.02,82.63,58.43,43.69,162.82,41,4,1,FALSE,3,722,FALSE,,,,,0
MC_214379,Industrial_Chiller,2020,38632,50.6,3.86,73.21,73,69.25,222.27,307,3,2,FALSE,3,590,FALSE,,,29.62,,0
MC_214436,Press_Brake,2025,55596,86.85,4.06,75.53,57.67,100,37.66,192,3,4,FALSE,3,416,FALSE,,,,,0
MC_214524,Carton_Former,2023,41253,54.13,8.32,73.99,69.51,100,230.11,24,5,0,TRUE,6,549,FALSE,,,,,4
MC_214593,Furnace,2025,82918,66.39,12.03,70.84,63.02,64.57,200.18,64,4,0,FALSE,3,82,FALSE,,,,445.28,0
MC_214601,Vision_System,2025,66443,51.11,4.49,56.11,40.87,48.81,283.97,75,7,2,TRUE,1,379,FALSE,,,,,3
MC_214683,Mixer,2023,38192,48.83,5.46,84.78,69.11,33.25,138.92,26,5,2,FALSE,3,579,FALSE,,,,,0
MC_214705,Boiler,2025,58956,49.85,11.99,58.23,37.72,35.88,191.8,71,7,1,FALSE,2,379,FALSE,,,,518.89,0
MC_214772,CNC_Mill,2022,38781,60.41,24.86,73.61,83.04,56.19,190.95,284,7,1,FALSE,0,480,FALSE,,,35.3,,0
MC_214832,Carton_Former,2015,34740,60.15,16.98,76.11,65.39,57.94,183.81,63,5,1,FALSE,5,711,FALSE,,,,,0
MC_214877,Pick_and_Place,2017,37498,76.73,15.87,64.61,38.71,88.44,193.47,356,7,0,TRUE,3,626,FALSE,,,,,0
MC_215078,3D_Printer,2020,86749,64.31,12.2,72.13,96.98,69.1,227.83,221,2,1,FALSE,2,114,FALSE,,,,,0
MC_215097,Heat_Exchanger,2015,34,55.94,12.15,71.03,53.16,58.2,219.98,334,1,2,TRUE,2,987,FALSE,,,,536.4,2
MC_215098,Dryer,2025,4511,67.56,5.53,90.77,94.18,17.45,-19.82,249,6,3,FALSE,1,855,FALSE,,,,,0
MC_215101,Industrial_Chiller,2022,31674,87.58,9.21,83.94,49.72,99.91,94.68,283,6,4,FALSE,5,627,FALSE,,,40.2,,0
MC_215131,Vision_System,2019,10618,74.92,6.71,71.81,62.88,54.81,143.38,324,7,1,TRUE,5,872,FALSE,,,,,2
MC_215167,Vision_System,2015,44706,30.35,12.46,52.85,48.18,87.73,102.97,205,3,3,FALSE,1,545,FALSE,,,,,0
MC_215171,Vacuum_Packer,2016,29425,35.34,17.35,80.89,91.63,100,114.01,265,4,0,FALSE,1,693,FALSE,,,,,0
MC_215173,Mixer,2020,7060,49.32,14.5,62.65,56.15,47.05,200.38,223,2,0,TRUE,1,934,FALSE,,,,,3
MC_215185,Vision_System,2015,35535,66.89,8.86,73.45,72.18,66.44,-57.11,96,8,1,FALSE,2,525,FALSE,,,,,0
MC_215197,Pick_and_Place,2018,53584,61.77,17.66,85.69,47.54,82.93,111.54,238,3,1,FALSE,3,346,FALSE,,,,,0
MC_215201,Shrink_Wrapper,2021,76289,62.24,7.95,89.13,40.36,100,112.25,47,6,0,TRUE,4,166,FALSE,,,,,6
MC_215212,Laser_Cutter,2020,42244,43.89,16.37,81,94.8,72.28,21.72,255,5,2,TRUE,4,594,FALSE,59.45,,,,2
MC_215225,Crane,2025,8782,49.97,10.15,76.11,100,75.38,247.82,354,7,2,TRUE,3,885,FALSE,,,,,3
MC_215231,Crane,2021,45606,83.36,9.19,76.56,75.03,39.02,118.97,294,3,2,FALSE,1,454,FALSE,,,,,0
MC_215247,Conveyor_Belt,2020,84291,49.81,15,70.73,66.62,62.27,105.13,300,9,0,TRUE,3,119,FALSE,,,,,1
MC_215264,Injection_Molder,2024,52680,73.81,9.9,68.55,52.62,68.96,112.56,145,2,1,FALSE,5,513,FALSE,,124.9,,,0
MC_215314,Labeler,2021,18613,43.52,13.85,79,77.64,100,249.68,34,10,1,FALSE,3,830,FALSE,,,,,0
MC_215362,Pump,2021,75630,57.41,5.73,54.2,44.55,86.35,382.75,164,6,1,FALSE,4,270,FALSE,,,,,0
MC_215364,Boiler,2018,90641,54.78,10.51,88.58,57.43,78,257.57,186,6,1,FALSE,2,72,FALSE,,,,487.93,0
MC_215400,XRay_Inspector,2019,35103,60.17,11.12,64.26,95.23,73.64,171.11,278,2,2,TRUE,3,617,FALSE,,,,,8
MC_215465,Robot_Arm,2015,35030,48.87,3.58,63.27,47.48,44.06,152.9,212,7,1,FALSE,4,556,FALSE,,,,,0
MC_215487,AGV,2020,84747,70.71,7.37,93.32,52.69,87.31,58.32,320,7,2,FALSE,4,125,FALSE,,,,,0
MC_215488,Hydraulic_Press,2016,64784,58.75,12.82,80.24,53.66,59.38,68.66,185,7,3,FALSE,3,368,FALSE,,135.83,,,0
MC_215502,Industrial_Chiller,2024,49697,41.08,10.53,85.7,100,75.39,140.87,7,5,1,FALSE,2,463,FALSE,,,38.13,,0
MC_215636,Laser_Cutter,2025,53965,40.52,13.93,78.2,99.13,31.86,91.45,2,6,3,FALSE,4,366,FALSE,78.92,,,,0
MC_215672,CMM,2020,59780,54.85,8.01,66.3,79.35,9.54,256.3,213,4,1,FALSE,3,367,FALSE,,,,,0
MC_215677,Furnace,2015,67545,32.26,15.57,75.25,60.8,67.88,97.81,293,1,2,TRUE,6,225,FALSE,,,,504.9,2
MC_215683,Palletizer,2022,41916,58.95,14.37,73.01,93.3,35.22,164.14,193,1,1,FALSE,1,481,FALSE,,,,,0
MC_215689,Crane,2023,52176,55.44,13.08,84.73,65.77,56.62,194.18,28,6,2,FALSE,3,415,FALSE,,,,,0
MC_215694,CNC_Mill,2015,94132,44.73,13.19,50.76,91.77,42.65,259.59,71,5,3,TRUE,3,0,TRUE,,,45.6,,1
MC_215726,CNC_Mill,2019,25698,73.54,11.3,87.39,82.39,67.68,156.16,81,7,1,FALSE,2,724,FALSE,,,43.97,,0
MC_215736,XRay_Inspector,2018,3122,62.3,3.27,63.96,61.26,100,178.68,85,5,0,FALSE,0,939,FALSE,,,,,0
MC_215809,Valve_Controller,2017,7087,67.32,18.07,69.64,98.69,83.36,305.55,320,3,0,FALSE,2,802,FALSE,,,,,0
MC_215844,Valve_Controller,2016,96627,74.55,20.84,75.96,68.94,20.24,86.41,99,6,2,FALSE,3,24,FALSE,,,,,0
MC_215898,Compressor,2019,85187,45.16,9.73,84.48,88.84,88.36,137.08,91,5,0,FALSE,5,153,FALSE,,,,,0
MC_215952,Vacuum_Packer,2016,49299,35.47,8.22,85.11,61.67,55.32,90.55,88,4,2,TRUE,3,396,FALSE,,,,,3
MC_216000,Conveyor_Belt,2018,29356,64.5,7.78,71.27,67,61.89,80.74,260,6,3,FALSE,1,584,FALSE,,,,,0
MC_216020,AGV,2020,84232,62.38,9.8,90.67,38.49,39.31,113.42,173,3,5,FALSE,2,98,FALSE,,,,,0
MC_216034,Boiler,2016,339,72.91,19.07,71.13,55.64,97.78,177.67,47,2,0,FALSE,5,984,FALSE,,,,459.46,0
MC_216045,Press_Brake,2023,7102,71.66,13.26,63.42,100,86.48,277.71,324,3,4,FALSE,1,804,FALSE,,,,,0
MC_216081,Industrial_Chiller,2024,43944,49.07,8.44,48.11,89.15,100,328.27,216,8,2,FALSE,0,461,FALSE,,,36.71,,0
MC_216085,Forklift_Electric,2025,82317,70.71,10.59,82.56,37.2,65.08,123.21,313,4,3,FALSE,3,113,FALSE,,,,,0
MC_216143,Heat_Exchanger,2019,29567,49.48,9.5,76.26,53.38,39.22,-33.87,248,4,2,TRUE,4,646,FALSE,,,,531.66,1
MC_216157,3D_Printer,2016,4782,58.38,9.8,81.63,97.19,38.39,197.68,246,6,0,FALSE,1,927,FALSE,,,,,0
MC_216162,AGV,2018,47639,60.42,5.8,68.31,89.43,36.48,75.8,331,6,4,FALSE,1,547,FALSE,,,,,0
MC_216216,Injection_Molder,2024,4028,32.53,14.53,73.29,36.48,73.98,198.93,245,3,2,FALSE,6,942,FALSE,,138.38,,,0
MC_216321,Shuttle_System,2015,7821,76.99,3.82,74.93,94.51,85.38,309.72,105,2,4,TRUE,2,872,FALSE,,,,,3
MC_216423,Vision_System,2018,72943,47.87,8.48,80.77,93.14,48.89,108.57,349,5,4,FALSE,5,153,FALSE,,,,,0
MC_216425,Vision_System,2021,46591,60.62,10.07,69.18,41.59,37.35,112.99,133,6,3,FALSE,7,426,FALSE,,,,,0
MC_216460,Automated_Screwdriver,2018,83562,79.71,8.92,73.18,56.42,9.61,154.41,33,6,3,FALSE,3,47,FALSE,,,,,0
MC_216463,Compressor,2024,64961,60.23,5.48,54.68,91.95,90.04,180.24,167,5,1,FALSE,1,235,FALSE,,,,,0
MC_216486,Automated_Screwdriver,2022,67928,64.84,8.26,66.82,75.76,82.03,11.74,139,8,0,FALSE,3,373,FALSE,,,,,0
MC_216530,Automated_Screwdriver,2015,52107,51.48,3.49,74.01,86.95,71.81,143.4,58,5,1,FALSE,6,514,FALSE,,,,,0
MC_216570,CNC_Lathe,2020,14212,57.27,10.52,83.53,66.02,75.54,-15.6,330,6,2,FALSE,3,818,FALSE,,,59.36,,0
MC_216571,Labeler,2018,6503,62.97,7.5,79.54,73.59,65.58,85.71,322,8,2,FALSE,5,887,FALSE,,,,,0
MC_216624,Compressor,2015,13519,35.49,13.24,73.18,83.63,75.08,297.66,234,3,2,FALSE,5,840,FALSE,,,,,0
MC_216680,Dryer,2021,91364,88.48,7.87,84.33,82.77,82.93,235.93,299,5,1,TRUE,7,8,FALSE,,,,,3
MC_216681,Mixer,2016,24597,79.73,14.8,82.29,38.98,100,127.62,276,5,4,FALSE,2,607,FALSE,,,,,0
MC_216685,Carton_Former,2015,86634,48.85,12.31,75.07,60.87,48.98,62.57,108,4,3,TRUE,1,84,FALSE,,,,,2
MC_216695,Robot_Arm,2020,35856,59.43,20.83,70.29,58.49,64.37,175.47,122,5,1,TRUE,2,604,FALSE,,,,,1
MC_216700,CNC_Mill,2024,31107,30.24,12.46,68.44,31.14,70.47,168.68,351,4,4,TRUE,2,630,FALSE,,,38.19,,3
MC_216843,3D_Printer,2020,64435,54.19,8.94,65.61,59.06,100,121.72,218,5,2,FALSE,1,382,FALSE,,,,,0
MC_216860,CNC_Lathe,2021,7383,73.28,5.62,61.14,66.49,77.52,297.77,263,5,3,FALSE,2,903,FALSE,,,36.64,,0
MC_216885,Heat_Exchanger,2024,77691,56.07,18.31,66.9,79.23,78.7,96.51,256,2,2,FALSE,2,165,FALSE,,,,450.09,0
MC_216945,Palletizer,2019,59175,35.06,8.16,69.57,84.14,55.34,77.79,321,6,2,FALSE,5,346,FALSE,,,,,0
MC_217115,Labeler,2021,75501,67.78,10.45,74.41,78.99,64.16,30.67,111,7,2,FALSE,5,176,FALSE,,,,,0
